id,price
0,2105.691650390625
1,6818.615234375
2,1613.6336669921875
3,4746.02685546875
4,1784.4932861328125
5,12009.2431640625
6,1123.0030517578123
7,1050.2977294921877
8,1042.0888671875
9,10657.1953125
10,1012.2166137695312
11,1556.639892578125
12,1339.763427734375
13,1777.082763671875
14,2166.267822265625
15,3446.19482421875
16,1610.40283203125
17,1329.59033203125
18,3756.035400390625
19,1716.663330078125
20,9322.7392578125
21,9709.6787109375
22,2110.116455078125
23,9819.353515625
24,1049.8603515625
25,7316.43310546875
26,1635.1749267578125
27,9770.599609375
28,921.2879028320312
29,1119.93994140625
30,6418.04833984375
31,1012.2166137695312
32,1130.53759765625
33,1119.93994140625
34,2119.710205078125
35,11751.7353515625
36,1630.757568359375
37,1063.0811767578123
38,1110.465576171875
39,1833.4158935546875
40,4973.73681640625
41,7207.0205078125
42,6597.208984375
43,3673.60888671875
44,6712.34814453125
45,7104.689453125
46,9238.2626953125
47,4670.46728515625
48,4534.78955078125
49,6737.05419921875
50,1306.0987548828125
51,7083.37939453125
52,1119.93994140625
53,9200.1484375
54,996.784912109375
55,7177.77392578125
56,1016.94970703125
57,1042.0888671875
58,1329.59033203125
59,3277.64404296875
60,1247.6273193359375
61,1339.501220703125
62,1059.7723388671877
63,6752.50390625
64,4991.61083984375
65,1053.239501953125
66,1063.0811767578123
67,1119.93994140625
68,1042.0888671875
69,1077.48486328125
70,1776.1798095703125
71,9298.720703125
72,1558.5413818359375
73,1612.730712890625
74,4776.3125
75,2131.698974609375
76,1123.0030517578123
77,9481.6259765625
78,3940.194580078125
79,3407.218994140625
80,1607.9342041015625
81,3699.9638671875
82,9271.1005859375
83,1030.9849853515623
84,1063.0811767578123
85,1271.9674072265625
86,3422.752197265625
87,1756.1180419921875
88,4739.376953125
89,6799.7001953125
90,1281.637939453125
91,1625.8359375
92,1220.4737548828125
93,6736.58642578125
94,1248.1004638671875
95,961.2284545898438
96,1042.2987060546877
97,7159.4140625
98,912.7632446289062
99,6673.982421875
100,6757.666015625
101,9278.0986328125
102,7112.5322265625
103,9609.681640625
104,9848.7744140625
105,1282.8870849609375
106,1000.3577880859376
107,1248.034423828125
108,7241.6064453125
109,2119.710205078125
110,5490.33740234375
111,6682.12158203125
112,6655.93017578125
113,1130.53759765625
114,9511.8681640625
115,1777.082763671875
116,2124.135009765625
117,1329.59033203125
118,1339.763427734375
119,1672.442626953125
120,2030.420654296875
121,3407.218994140625
122,9933.7763671875
123,9738.8642578125
124,8148.7900390625
125,1635.1749267578125
126,1063.040283203125
127,1339.1165771484375
128,4617.82177734375
129,1042.2987060546877
130,6829.18017578125
131,2379.616943359375
132,9207.42578125
133,1012.2166137695312
134,4578.28662109375
135,1049.8603515625
136,9626.134765625
137,9402.8564453125
138,1329.59033203125
139,7375.87890625
140,1900.21826171875
141,5199.40380859375
142,2096.8671875
143,9727.6640625
144,3990.56591796875
145,3238.438232421875
146,1502.7760009765625
147,1802.688232421875
148,3407.218994140625
149,2166.267822265625
150,5877.38427734375
151,7053.6796875
152,4973.73681640625
153,2066.318115234375
154,1329.59033203125
155,1264.6717529296875
156,2052.299560546875
157,2141.35205078125
158,1586.95166015625
159,2408.019287109375
160,2187.96435546875
161,3405.155029296875
162,2012.102294921875
163,1119.93994140625
164,1119.93994140625
165,6577.9208984375
166,976.8416137695312
167,2066.424560546875
168,12266.20703125
169,3695.48876953125
170,6028.06689453125
171,1784.4932861328125
172,1006.2906494140624
173,3323.494384765625
174,9611.33984375
175,4615.86865234375
176,5069.75634765625
177,7163.84814453125
178,6730.67236328125
179,1264.6717529296875
180,9706.9638671875
181,1119.93994140625
182,9337.7373046875
183,1830.3172607421875
184,1784.4932861328125
185,9852.80859375
186,1502.7760009765625
187,3693.485595703125
188,4668.81103515625
189,1252.4610595703125
190,5767.013671875
191,1236.15771484375
192,1756.1180419921875
193,9309.6591796875
194,3411.83251953125
195,2047.017578125
196,9368.712890625
197,1130.53759765625
198,1269.83740234375
199,980.9148559570312
200,6583.83447265625
201,3305.5673828125
202,1008.0264892578124
203,1269.83740234375
204,8373.0498046875
205,1897.4368896484373
206,9626.2041015625
207,11332.5654296875
208,6596.11083984375
209,1203.1654052734375
210,6739.81396484375
211,3274.763671875
212,4820.85205078125
213,4539.26416015625
214,1558.5413818359375
215,9378.6962890625
216,3320.682373046875
217,1016.94970703125
218,5791.20947265625
219,1137.7257080078125
220,2149.846435546875
